,0
3668,921.5003
3669,921.5397
3670,921.6309
3671,921.6718
3672,921.7638
3673,921.82
3674,922.4239
3675,922.5309
3676,922.6229
3677,922.6665
3678,922.7644
3679,923.4202
3680,923.5169
3681,923.5369
3682,923.5605
3683,923.629
3684,923.6775
3685,923.7766
3686,924.4163
3687,924.5025
3688,924.5586
3689,924.6331
3690,924.7681
3691,925.498
3692,925.7015
3693,925.7789
3694,926.6488
3695,926.7836
3696,927.7187
3697,927.7807
3698,928.6351
3699,929.4985
3700,929.6295
3701,929.7389
3702,929.7978
3703,930.4463
3704,930.6992
3705,930.7754
3706,931.7754
3707,932.6793
3708,933.608
3709,933.6668
3710,934.4865
3711,934.7418
3712,935.5213
3713,935.5808
3714,935.6573
3715,935.7795
3716,936.5069
3717,936.6539
3718,937.5908
3719,937.6656
3720,937.7148
3721,938.4992
3722,938.6085
3723,938.6522
3724,938.7658
3725,939.5086
3726,939.654
3727,939.7309
3728,939.7939
3729,940.4879
3730,940.6528
3731,941.4274
3732,941.6482
3733,941.7384
3734,942.4603
3735,942.7464
3736,943.4368
3737,943.594
3738,943.6562
3739,943.7013
3740,943.7591
3741,944.5338
3742,944.6509
3743,944.7631
3744,945.4288
3745,945.5148
3746,945.6525
3747,945.7217
3748,946.5321
3749,946.6551
3750,946.7666
3751,947.5275
3752,947.5839
3753,947.6714
3754,948.4307
3755,948.513
3756,948.6568
3757,948.7934
3758,949.5035
3759,949.6789
3760,949.8157
3761,950.5049
3762,950.6576
3763,950.8014
3764,951.6104
3765,952.6098
3766,952.6675
3767,952.806
3768,953.6087
3769,953.6775
3770,953.7293
3771,953.78
3772,954.6081
3773,954.6839
3774,954.753
3775,955.7495
3776,955.8033
3777,956.6054
3778,956.6693
3779,957.4721
3780,957.67
3781,957.7796
3782,958.6017
3783,958.6677
3784,958.7336
3785,959.4949
3786,959.5919
3787,959.6655
3788,960.6738
3789,960.7432
3790,961.5299
3791,961.6707
3792,961.7477
3793,962.5582
3794,962.6116
3795,962.6732
3796,962.7664
3797,962.7902
3798,963.5378
3799,963.5928
3800,963.6796
3801,963.7564
3802,963.7915
3803,964.5331
3804,964.6166
3805,964.6748
3806,964.7857
3807,965.6277
3808,965.7388
3809,965.7725
3810,966.5994
3811,966.6762
3812,966.791
3813,966.8264
3814,967.5924
3815,967.6367
3816,967.7527
3817,968.7712
3818,969.6754
3819,969.7694
3820,970.5115
3821,970.6055
3822,970.6737
3823,970.7488
3824,970.7896
3825,971.5205
3826,971.6016
3827,971.6676
3828,971.7139
3829,971.7839
3830,972.504
3831,972.602
3832,972.7181
3833,972.8019
3834,973.4939
3835,973.5863
3836,973.6654
3837,973.8172
3838,974.5973
3839,974.6756
3840,974.8119
3841,975.6094
3842,975.8193
3843,976.6013
3844,976.67
3845,977.6177
3846,977.671
3847,978.6785
3848,978.7676
3849,979.4792
3850,979.6042
3851,979.758
3852,980.5302
3853,980.6846
3854,980.7792
3855,981.6522
3856,981.7057
3857,982.5995
3858,982.6976
3859,982.7949
3860,982.8411
3861,983.4967
3862,983.5774
3863,983.6532
3864,984.5152
3865,984.6012
3866,984.6723
3867,984.7463
3868,984.7988
3869,985.5094
3870,985.5827
3871,985.6702
3872,985.7296
3873,985.763
3874,986.5553
3875,986.6178
3876,986.6744
3877,986.7364
3878,986.7694
3879,986.8029
3880,986.8204
3881,987.6506
3882,987.7659
3883,988.5165
3884,988.5698
3885,988.6838
3886,988.7858
3887,989.6216
3888,989.6762
3889,989.7927
3890,989.8557
3891,990.5862
3892,990.6933
3893,990.7911
3894,992.5908
3895,992.7047
3896,992.8075
3897,993.5206
3898,993.7087
3899,994.5104
3900,994.7016
3901,995.6816
3902,995.7806
3903,996.803
3904,997.6604
3905,999.6575
3906,1001.6411
3907,1001.7169
3908,1002.6708
3909,1003.7662
3910,1004.6902
3911,1004.7805
3912,1004.8529
3913,1005.5132
3914,1005.6433
3915,1005.7801
3916,1006.5148
3917,1006.7003
3918,1006.7955
3919,1006.8637
3920,1007.7038
3921,1007.7961
3922,1008.5233
3923,1008.718
3924,1008.772
3925,1008.8073
3926,1008.8651
3927,1009.5217
3928,1009.7256
3929,1009.8168
3930,1010.707
3931,1010.7417
3932,1010.7815
3933,1010.8265
3934,1011.5357
3935,1011.5919
3936,1011.6874
3937,1011.7646
3938,1012.524
3939,1012.673
3940,1012.786
3941,1013.5069
3942,1013.5774
3943,1013.6749
3944,1013.7874
3945,1013.85
3946,1014.542
3947,1014.6777
3948,1014.8012
3949,1014.8537
3950,1015.6494
3951,1015.7968
3952,1016.6487
3953,1016.8076
3954,1016.8795
3955,1018.5463
3956,1018.678
3957,1018.7504
3958,1019.7618
3959,1020.6543
3960,1022.8234
3961,1023.6873
3962,1024.8089
3963,1025.6885
3964,1026.6816
3965,1026.752
3966,1027.7046
3967,1028.6688
3968,1028.7784
3969,1028.8609
3970,1029.6792
3971,1029.7791
3972,1029.8257
3973,1030.6871
3974,1030.7983
3975,1031.6396
3976,1031.7004
3977,1031.7923
3978,1032.7047
3979,1032.8114
3980,1033.6556
3981,1033.7241
3982,1034.6721
3983,1034.7512
3984,1034.8246
3985,1035.6621
3986,1036.677
3987,1036.784
3988,1037.6653
3989,1037.795
3990,1038.6958
3991,1038.7984
3992,1039.7067
3993,1039.8107
3994,1040.721
3995,1041.6883
3996,1042.6478
3997,1043.6387
3998,1043.6872
3999,1044.6487
4000,1047.6351
4001,1047.7315
4002,1048.7093
4003,1049.6634
4004,1049.7412
4005,1050.7511
4006,1051.6637
4007,1052.7697
4008,1053.755
4009,1054.779
4010,1055.6997
4011,1056.7237
4012,1058.6408
4013,1058.707
4014,1059.6503
4015,1059.7374
4016,1060.6525
4017,1060.7644
4018,1061.6818
4019,1061.7688
4020,1062.7266
4021,1063.6103
4022,1063.7
4023,1064.7102
4024,1065.7558
4025,1066.6853
4026,1067.7446
4027,1068.6983
4028,1069.7474
4029,1070.6688
4030,1071.7432
4031,1072.6897
4032,1073.671
4033,1074.6933
4034,1074.858
4035,1075.7192
4036,1076.6809
4037,1078.6998
4038,1079.6859
4039,1080.6705
4040,1081.6907
4041,1082.7007
4042,1084.7548
4043,1085.7114
4044,1086.7258
4045,1088.7428
4046,1090.7526
4047,1091.7593
4048,1092.7602
4049,1093.7591
4050,1094.7573
4051,1095.7493
4052,1097.6935
4053,1098.7574
4054,1099.7108
4055,1100.7629
4056,1102.7565
4057,1103.759
4058,1104.75
4059,1106.6798
4060,1109.5387
4061,1110.5421
4062,1110.6945
4063,1111.5474
4064,1111.7033
4065,1112.5519
4066,1112.6881
4067,1113.6339
4068,1114.7658
4069,1116.7624
4070,1117.7293
4071,1118.7799
4072,1119.76
4073,1120.6658
4074,1122.6707
4075,1124.7734
4076,1127.6648
4077,1127.7452
4078,1128.6925
4079,1131.5251
4080,1132.5294
4081,1132.6499
4082,1132.7777
4083,1133.5411
4084,1133.67
4085,1134.777
4086,1135.7034
4087,1137.642
4088,1138.7821
4089,1142.6933
4090,1145.5417
4091,1145.7579
4092,1146.5517
4093,1147.4924
4094,1147.555
4095,1148.4977
4096,1149.57
4097,1150.5738
4098,1151.5776
4099,1152.5689
4100,1152.7755
4101,1153.651
4102,1154.682
4103,1155.7102
4104,1157.7009
4105,1161.6793
4106,1162.6597
4107,1163.7269
4108,1166.5735
4109,1166.6961
4110,1167.6768
4111,1167.7548
4112,1168.7475
4113,1169.7059
4114,1170.4654
4115,1171.4619
4116,1171.5533
4117,1172.5502
4118,1173.4732
4119,1173.5539
4120,1174.7287
4121,1176.0015
4122,1176.7201
4123,1184.7372
4124,1187.7431
4125,1188.545
4126,1189.6006
4127,1189.7241
4128,1191.4811
4129,1192.484
4130,1192.6821
4131,1193.4936
4132,1194.5179
4133,1194.68
4134,1219.9662
4135,1231.9874
4136,1232.9881
4137,1234.0068
4138,1235.0062
4139,1236.0005
4140,1243.9776
4141,1244.9756
4142,1245.9723
4143,1246.9768
4144,1247.9902
4145,1248.9956
4146,1249.844
4147,1250.0062
4148,1251.0079
4149,1251.8036
4150,1252.0191
4151,1252.8289
4152,1253.0162
4153,1253.9781
4154,1254.9791
4155,1255.9885
4156,1256.9936
4157,1257.7174
4158,1258.006
4159,1259.0135
4160,1259.7179
4161,1260.0149
4162,1261.0162
4163,1262.025
4164,1263.0239
4165,1264.0211
4166,1269.9716
4167,1270.975
4168,1271.9912
4169,1272.994
4170,1274.009
4171,1275.0099
4172,1276.0189
4173,1277.0231
4174,1278.0212
4175,1278.6862
4176,1279.0218
4177,1280.0005
4178,1281.0019
4179,1282.0091
4180,1283.0122
4181,1284.022
4182,1285.0244
4183,1286.0289
4184,1287.0432
4185,1288.0249
4186,1293.9741
4187,1295.9893
4188,1296.9944
4189,1298.0084
4190,1299.0136
4191,1300.0171
4192,1300.8763
4193,1301.0246
4194,1302.0339
4195,1303.0366
4196,1304.0346
4197,1304.8701
4198,1305.0304
4199,1306.0174
4200,1307.0161
4201,1308.0237
4202,1309.0276
4203,1310.0336
4204,1311.0375
4205,1312.0448
4206,1313.0551
4207,1319.9906
4208,1321.0033
4209,1322.0069
4210,1323.0104
4211,1324.0215
4212,1325.0242
4213,1326.0349
4214,1327.039
4215,1328.0435
4216,1329.0433
4217,1330.0208
4218,1331.0274
4219,1332.0251
4220,1333.0293
4221,1334.0365
4222,1335.0377
4223,1336.0465
4224,1348.0162
4225,1348.1923
4226,1349.0244
4227,1349.197
4228,1350.0344
4229,1350.1997
4230,1351.0348
4231,1352.0447
4232,1353.0485
4233,1354.0436
4234,1356.0263
4235,1358.0394
4236,1380.0348
4237,1429.9591
4238,1447.9836
4239,1448.9874
4240,1450.017
4241,1462.0272
4242,1463.0299
4243,1464.0384
4244,1466.049
4245,1467.0659
4246,1485.7617
4247,1487.7435
4248,1488.7372
4249,1493.751
4250,1494.0983
4251,1496.7486
4252,1497.7553
4253,1498.7492
