,0
3669,907.4751
3670,907.677
3671,907.7601
3672,908.4682
3673,908.6272
3674,908.7007
3675,908.76
3676,909.4706
3677,909.7377
3678,910.7264
3679,910.7925
3680,911.4774
3681,911.5855
3682,911.6902
3683,911.7438
3684,912.4922
3685,912.6165
3686,912.7461
3687,913.4507
3688,913.6145
3689,913.7075
3690,914.4705
3691,914.585
3692,914.6274
3693,914.7121
3694,915.4269
3695,915.6247
3696,915.6543
3697,915.7167
3698,916.4027
3699,916.6284
3700,916.7234
3701,917.3959
3702,917.4691
3703,917.7399
3704,917.7834
3705,918.4088
3706,918.5052
3707,918.638
3708,918.7462
3709,918.7988
3710,919.4133
3711,919.4912
3712,919.6381
3713,919.7572
3714,920.4178
3715,920.4922
3716,920.6001
3717,920.6698
3718,920.7574
3719,921.4216
3720,921.5003
3721,921.5397
3722,921.6309
3723,921.6718
3724,921.7638
3725,921.82
3726,922.4239
3727,922.5309
3728,922.6229
3729,922.6665
3730,922.7644
3731,923.4202
3732,923.5169
3733,923.5369
3734,923.5605
3735,923.629
3736,923.6775
3737,923.7766
3738,924.4163
3739,924.5025
3740,924.5586
3741,924.6331
3742,924.7681
3743,925.498
3744,925.7015
3745,925.7789
3746,926.6488
3747,926.7836
3748,927.7187
3749,927.7807
3750,928.6351
3751,929.4985
3752,929.6295
3753,929.7389
3754,929.7978
3755,930.4463
3756,930.6992
3757,930.7754
3758,931.7754
3759,932.6793
3760,933.608
3761,933.6668
3762,934.4865
3763,934.7418
3764,935.5213
3765,935.5808
3766,935.6573
3767,935.7795
3768,936.5069
3769,936.6539
3770,937.5908
3771,937.6656
3772,937.7148
3773,938.4992
3774,938.6085
3775,938.6522
3776,938.7658
3777,939.5086
3778,939.654
3779,939.7309
3780,939.7939
3781,940.4879
3782,940.6528
3783,941.4274
3784,941.6482
3785,941.7384
3786,942.4603
3787,942.7464
3788,943.4368
3789,943.594
3790,943.6562
3791,943.7013
3792,943.7591
3793,944.5338
3794,944.6509
3795,944.7631
3796,945.4288
3797,945.5148
3798,945.6525
3799,945.7217
3800,945.7637
3801,946.5321
3802,946.6551
3803,946.7666
3804,947.5275
3805,947.5839
3806,947.6714
3807,948.4307
3808,948.513
3809,948.6568
3810,948.7934
3811,949.5035
3812,949.6789
3813,949.8157
3814,950.5049
3815,950.6576
3816,950.8014
3817,951.6104
3818,952.6098
3819,952.6675
3820,952.7472
3821,952.806
3822,953.6087
3823,953.6775
3824,953.7293
3825,953.78
3826,954.6081
3827,954.6839
3828,954.753
3829,955.7495
3830,955.8033
3831,956.6054
3832,956.6693
3833,957.4721
3834,957.67
3835,957.7796
3836,958.6017
3837,958.6677
3838,958.7336
3839,959.4949
3840,959.5919
3841,959.6655
3842,960.6738
3843,960.7432
3844,961.5299
3845,961.6707
3846,961.7477
3847,962.5582
3848,962.6116
3849,962.7664
3850,962.7902
3851,963.5378
3852,963.5928
3853,963.6796
3854,963.7564
3855,963.7915
3856,964.5331
3857,964.6166
3858,964.6748
3859,964.7857
3860,965.6277
3861,965.7388
3862,965.7725
3863,966.5994
3864,966.6762
3865,966.791
3866,966.8264
3867,967.5924
3868,967.6367
3869,967.7527
3870,968.7712
3871,969.6754
3872,969.7694
3873,970.5115
3874,970.6055
3875,970.6737
3876,970.7488
3877,970.7896
3878,971.5205
3879,971.6016
3880,971.6676
3881,971.7139
3882,971.7839
3883,972.504
3884,972.602
3885,972.7181
3886,972.8019
3887,973.4939
3888,973.5863
3889,973.6654
3890,973.8172
3891,974.5973
3892,974.6756
3893,974.8119
3894,975.6094
3895,975.8193
3896,976.6013
3897,976.67
3898,977.6177
3899,977.671
3900,978.6785
3901,978.7676
3902,979.4792
3903,979.6042
3904,979.758
3905,980.5302
3906,980.6846
3907,980.7792
3908,981.6522
3909,981.7057
3910,982.5995
3911,982.6976
3912,982.7949
3913,982.8411
3914,983.4967
3915,983.5774
3916,983.6532
3917,984.5152
3918,984.6012
3919,984.6723
3920,984.7463
3921,984.7988
3922,985.5094
3923,985.5827
3924,985.6702
3925,985.7296
3926,985.763
3927,986.5553
3928,986.6178
3929,986.6744
3930,986.7364
3931,986.7694
3932,986.8029
3933,986.8204
3934,987.6506
3935,987.7659
3936,988.5165
3937,988.5698
3938,988.6838
3939,988.7858
3940,989.6216
3941,989.6762
3942,989.7927
3943,989.8557
3944,990.5862
3945,990.6933
3946,990.7911
3947,992.5908
3948,992.7047
3949,992.8075
3950,993.5206
3951,993.7087
3952,994.5104
3953,994.7016
3954,995.6816
3955,995.7806
3956,996.803
3957,997.6604
3958,999.6575
3959,1001.6411
3960,1001.7169
3961,1002.6708
3962,1003.7662
3963,1004.6902
3964,1004.7805
3965,1004.8529
3966,1005.5132
3967,1005.6433
3968,1005.7801
3969,1006.5148
3970,1006.7003
3971,1006.7955
3972,1006.8637
3973,1007.7038
3974,1007.7961
3975,1008.5233
3976,1008.718
3977,1008.772
3978,1008.8073
3979,1008.8651
3980,1009.5217
3981,1009.7256
3982,1009.8168
3983,1010.707
3984,1010.7417
3985,1010.7815
3986,1010.8265
3987,1011.5357
3988,1011.5919
3989,1011.6874
3990,1011.7646
3991,1012.524
3992,1012.673
3993,1012.786
3994,1013.5069
3995,1013.5774
3996,1013.6749
3997,1013.7874
3998,1013.85
3999,1014.542
4000,1014.6777
4001,1014.8537
4002,1015.6494
4003,1015.7968
4004,1016.6487
4005,1016.8076
4006,1016.8795
4007,1018.5463
4008,1018.678
4009,1018.7504
4010,1019.7618
4011,1020.6543
4012,1022.8234
4013,1023.6873
4014,1024.8089
4015,1025.6885
4016,1026.6816
4017,1026.752
4018,1027.7046
4019,1028.6688
4020,1028.7784
4021,1028.8609
4022,1029.6792
4023,1029.7791
4024,1029.8257
4025,1030.6871
4026,1030.7983
4027,1031.6396
4028,1031.7004
4029,1031.7923
4030,1032.7047
4031,1032.8114
4032,1033.6556
4033,1033.7241
4034,1034.6721
4035,1034.7512
4036,1034.8246
4037,1035.6621
4038,1036.677
4039,1036.784
4040,1037.6653
4041,1037.795
4042,1038.6958
4043,1038.7984
4044,1039.7067
4045,1039.8107
4046,1040.721
4047,1041.6883
4048,1042.6478
4049,1043.6387
4050,1043.6872
4051,1044.6487
4052,1047.6351
4053,1047.7315
4054,1048.7093
4055,1049.6634
4056,1049.7412
4057,1050.7511
4058,1051.6637
4059,1052.7697
4060,1053.755
4061,1054.779
4062,1055.6997
4063,1056.7237
4064,1058.6408
4065,1058.707
4066,1059.6503
4067,1059.7374
4068,1060.6525
4069,1060.7644
4070,1061.6818
4071,1061.7688
4072,1062.7266
4073,1063.6103
4074,1063.7
4075,1064.7102
4076,1065.7558
4077,1066.6853
4078,1067.7446
4079,1068.6983
4080,1069.7474
4081,1070.6688
4082,1071.7432
4083,1072.6897
4084,1073.671
4085,1074.6933
4086,1074.858
4087,1075.7192
4088,1076.6809
4089,1078.6998
4090,1079.6859
4091,1080.6705
4092,1081.6907
4093,1082.7007
4094,1084.7548
4095,1085.7114
4096,1086.7258
4097,1088.7428
4098,1090.7526
4099,1091.7593
4100,1092.7602
4101,1093.7591
4102,1094.7573
4103,1095.7493
4104,1097.6935
4105,1098.7574
4106,1099.7108
4107,1100.7629
4108,1102.7565
4109,1103.759
4110,1104.75
4111,1106.6798
4112,1109.5387
4113,1110.5421
4114,1110.6945
4115,1111.5474
4116,1111.7033
4117,1112.5519
4118,1112.6881
4119,1113.6339
4120,1114.7658
4121,1116.7624
4122,1117.7293
4123,1118.7799
4124,1119.76
4125,1122.6707
4126,1124.7734
4127,1127.6648
4128,1127.7452
4129,1128.6925
4130,1131.5251
4131,1132.5294
4132,1132.6499
4133,1132.7777
4134,1133.5411
4135,1133.67
4136,1134.777
4137,1135.7034
4138,1137.642
4139,1138.7821
4140,1142.6933
4141,1145.5417
4142,1145.7579
4143,1146.5517
4144,1147.4924
4145,1147.555
4146,1148.4977
4147,1149.57
4148,1150.5738
4149,1151.5776
4150,1152.5689
4151,1152.7755
4152,1153.651
4153,1154.682
4154,1155.7102
4155,1157.7009
4156,1161.6793
4157,1162.6597
4158,1163.7269
4159,1166.5735
4160,1166.6961
4161,1167.6768
4162,1167.7548
4163,1168.7475
4164,1169.7059
4165,1170.4654
4166,1171.4619
4167,1171.5533
4168,1172.5502
4169,1173.4732
4170,1173.5539
4171,1174.7287
4172,1176.0015
4173,1176.7201
4174,1184.7372
4175,1187.7431
4176,1188.545
4177,1189.6006
4178,1189.7241
4179,1191.4811
4180,1192.484
4181,1192.6821
4182,1193.4936
4183,1194.5179
4184,1194.68
4185,1219.9662
4186,1231.9874
4187,1232.9881
4188,1234.0068
4189,1235.0062
4190,1236.0005
4191,1243.9776
4192,1244.9756
4193,1245.9723
4194,1246.9768
4195,1247.9902
4196,1248.9956
4197,1249.844
4198,1250.0062
4199,1251.0079
4200,1251.8036
4201,1252.0191
4202,1252.8289
4203,1253.0162
4204,1253.9781
4205,1254.9791
4206,1255.9885
4207,1256.9936
4208,1257.7174
4209,1258.006
4210,1259.0135
4211,1259.7179
4212,1260.0149
4213,1261.0162
4214,1262.025
4215,1263.0239
4216,1264.0211
4217,1269.9716
4218,1270.975
4219,1271.9912
4220,1272.994
4221,1274.009
4222,1275.0099
4223,1276.0189
4224,1277.0231
4225,1278.0212
4226,1278.6862
4227,1279.0218
4228,1280.0005
4229,1281.0019
4230,1282.0091
4231,1283.0122
4232,1284.022
4233,1285.0244
4234,1286.0289
4235,1287.0432
4236,1288.0249
4237,1293.9741
4238,1295.9893
4239,1296.9944
4240,1298.0084
4241,1299.0136
4242,1300.0171
4243,1300.8763
4244,1301.0246
4245,1302.0339
4246,1303.0366
4247,1304.0346
4248,1304.8701
4249,1305.0304
4250,1306.0174
4251,1307.0161
4252,1308.0237
4253,1309.0276
4254,1310.0336
4255,1311.0375
4256,1312.0448
4257,1313.0551
4258,1319.9906
4259,1321.0033
4260,1322.0069
4261,1323.0104
4262,1324.0215
4263,1325.0242
4264,1326.0349
4265,1327.039
4266,1328.0435
4267,1329.0433
4268,1330.0208
4269,1331.0274
4270,1332.0251
4271,1333.0293
4272,1334.0365
4273,1335.0377
4274,1336.0465
4275,1348.0162
4276,1348.1923
4277,1349.0244
4278,1349.197
4279,1350.0344
4280,1350.1997
4281,1351.0348
4282,1352.0447
4283,1353.0485
4284,1354.0436
4285,1356.0263
4286,1358.0394
4287,1380.0348
4288,1429.9591
4289,1447.9836
4290,1448.9874
4291,1450.017
4292,1462.0272
4293,1463.0299
4294,1464.0384
4295,1466.049
4296,1467.0659
4297,1485.7617
4298,1487.7435
4299,1488.7372
4300,1493.751
4301,1494.0983
4302,1496.7486
4303,1497.7553
4304,1498.7492
